customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
15952.0,33,4,781.91,4,4,3,11,Loyal
15953.0,15,18,3440.34,5,5,5,15,VIP
15954.0,589,1,187.8,1,1,1,3,Lost
15955.0,24,22,8085.98,4,5,5,14,VIP
15956.0,551,2,617.6,1,2,3,6,Cannot Lose
15957.0,31,3,921.25,4,3,3,10,Loyal
15958.0,74,4,462.12,3,4,2,9,Average
15959.0,682,3,542.89,1,3,2,6,Lost
15960.0,374,4,410.95,2,4,2,8,At Risk
15961.0,379,1,451.29,2,1,2,5,Lost
15962.0,449,1,289.48,1,1,2,4,Lost
15963.0,19,2,470.76,5,2,2,9,New / Promising
15964.0,663,1,269.21,1,1,1,3,Lost
15965.0,17,13,2771.94,5,5,4,14,VIP
15966.0,450,1,426.53,1,1,2,4,Lost
15967.0,23,12,2966.0,4,5,5,14,VIP
15968.0,388,1,401.8,2,1,2,5,Lost
15969.0,2,5,1127.05,5,4,3,12,Loyal
15970.0,303,2,1017.32,2,2,3,7,Cannot Lose
15971.0,17,18,5897.88,5,5,5,15,VIP
15972.0,456,5,1769.33,1,4,4,9,At Risk
15973.0,366,2,665.62,2,2,3,7,Cannot Lose
15974.0,39,7,3442.15,4,4,5,13,VIP
15975.0,84,1,371.01,3,1,2,6,Average
15976.0,165,6,1680.31,3,4,4,11,Average
15977.0,17,2,1054.73,5,2,3,10,New / Promising
15978.0,77,3,3279.42,3,3,5,11,Average
15979.0,602,1,329.22,1,1,2,4,Lost
15980.0,88,7,6543.68,3,4,5,12,Average
15981.0,24,21,9362.77,4,5,5,14,VIP
15982.0,605,1,324.51,1,1,2,4,Lost
15983.0,22,8,3110.37,4,5,5,14,VIP
15984.0,2,30,8393.02,5,5,5,15,VIP
15985.0,123,7,2715.28,3,4,4,11,Average
15986.0,30,2,354.42,4,2,2,8,New / Promising
15987.0,12,8,1535.99,5,5,4,14,VIP
15988.0,19,3,736.39,5,3,3,11,Loyal
15989.0,375,2,368.31,2,2,2,6,Lost
15990.0,44,7,1997.75,4,4,4,12,VIP
15991.0,534,1,150.55,1,1,1,3,Lost
15992.0,3,3,896.6,5,3,3,11,Loyal
15993.0,8,7,2768.97,5,4,4,13,VIP
15994.0,54,3,1175.68,4,3,3,10,Loyal
15995.0,414,1,694.54,1,1,3,5,Cannot Lose
15996.0,88,7,1386.4,3,4,4,11,Average
15998.0,36,16,8274.14,4,5,5,14,VIP
15999.0,735,1,20.4,1,1,1,3,Lost
16000.0,2,3,12393.7,5,3,5,13,Loyal
16001.0,381,1,583.39,2,1,2,5,Lost
16002.0,625,1,169.21,1,1,1,3,Lost
16003.0,29,10,5613.83,4,5,5,14,VIP
16004.0,474,5,2146.39,1,4,4,9,At Risk
16005.0,12,10,2365.07,5,5,4,14,VIP
16006.0,211,2,332.82,2,2,2,6,Lost
16007.0,47,7,3053.06,4,4,5,13,VIP
16008.0,23,15,5339.13,4,5,5,14,VIP
16009.0,22,4,972.11,4,4,3,11,Loyal
16010.0,245,11,1694.86,2,5,4,11,At Risk
16011.0,8,29,5599.31,5,5,5,15,VIP
16012.0,35,5,2978.59,4,4,5,13,VIP
16013.0,3,84,56078.44,5,5,5,15,VIP
16014.0,37,5,1100.28,4,4,3,11,Loyal
16015.0,3,3,704.26,5,3,3,11,Loyal
16016.0,3,11,2083.4,5,5,4,14,VIP
16017.0,47,5,1545.58,4,4,4,12,VIP
16018.0,39,4,698.13,4,4,3,11,Loyal
16019.0,46,27,17329.16,4,5,5,14,VIP
16020.0,16,3,851.01,5,3,3,11,Loyal
16021.0,395,2,487.03,2,2,2,6,Lost
16022.0,260,1,602.63,2,1,2,5,Lost
16023.0,46,3,719.81,4,3,3,10,Loyal
16024.0,12,3,478.71,5,3,2,10,Loyal
16025.0,29,1,439.66,4,1,2,7,New / Promising
16026.0,43,1,236.09,4,1,1,6,New / Promising
16027.0,91,15,2048.36,3,5,4,12,Average
16028.0,595,1,82.2,1,1,1,3,Lost
16029.0,38,106,109620.87,4,5,5,14,VIP
16030.0,309,1,331.24,2,1,2,5,Lost
16031.0,92,2,547.9,3,2,2,7,Average
16032.0,456,6,1965.72,1,4,4,9,At Risk
16033.0,5,27,10608.81,5,5,5,15,VIP
16034.0,196,6,911.32,2,4,3,9,At Risk
16035.0,560,1,217.73,1,1,1,3,Lost
16036.0,87,4,2556.84,3,4,4,11,Average
16037.0,269,5,1509.34,2,4,4,10,At Risk
16038.0,7,3,471.78,5,3,2,10,Loyal
16039.0,423,2,456.4,1,2,2,5,Lost
16040.0,65,7,2416.9,3,4,4,11,Average
16041.0,30,3,3166.4,4,3,5,12,Loyal
16042.0,22,8,2245.32,4,5,4,13,VIP
16043.0,37,8,1856.59,4,5,4,13,VIP
16044.0,435,1,340.84,1,1,2,4,Lost
16045.0,119,8,3434.93,3,5,5,13,Average
16046.0,562,1,235.78,1,1,1,3,Lost
16048.0,373,4,818.79,2,4,3,9,At Risk
16049.0,40,6,1852.15,4,4,4,12,VIP
16050.0,173,3,300.7,3,3,2,8,Average
16051.0,681,1,188.44,1,1,1,3,Lost
16052.0,54,1,362.06,4,1,2,7,New / Promising
16053.0,32,6,3634.84,4,4,5,13,VIP
16054.0,145,4,2111.88,3,4,4,11,Average
16055.0,220,1,134.8,2,1,1,4,Lost
16056.0,45,1,650.75,4,1,3,8,New / Promising
16057.0,16,10,3854.85,5,5,5,15,VIP
16058.0,406,1,62.7,2,1,1,4,Lost
16059.0,65,12,3053.57,3,5,5,13,Average
16060.0,400,3,541.95,2,3,2,7,Lost
16061.0,431,1,89.65,1,1,1,3,Lost
16062.0,9,8,2863.45,5,5,4,14,VIP
16063.0,260,1,335.32,2,1,2,5,Lost
16064.0,725,1,109.31,1,1,1,3,Lost
16065.0,365,8,1992.13,2,5,4,11,At Risk
16066.0,16,5,1521.04,5,4,4,13,VIP
16067.0,562,3,3269.11,1,3,5,9,Lost
16068.0,593,1,115.73,1,1,1,3,Lost
16069.0,417,1,457.7,1,1,2,4,Lost
16070.0,22,2,852.15,4,2,3,9,New / Promising
16071.0,44,4,1076.8,4,4,3,11,Loyal
16072.0,288,4,4180.09,2,4,5,11,At Risk
16073.0,297,1,122.4,2,1,1,4,Lost
16074.0,390,1,252.5,2,1,1,4,Lost
16075.0,502,2,736.93,1,2,3,6,Cannot Lose
16076.0,3,10,2234.73,5,5,4,14,VIP
16077.0,625,1,2300.4,1,1,4,6,Cannot Lose
16078.0,283,2,362.99,2,2,2,6,Lost
16079.0,16,3,1352.0,5,3,4,12,Loyal
16080.0,81,4,602.56,3,4,2,9,Average
16081.0,56,8,4278.96,4,5,5,14,VIP
16082.0,670,1,106.75,1,1,1,3,Lost
16083.0,100,4,2351.42,3,4,4,11,Average
16084.0,299,1,436.18,2,1,2,5,Lost
16085.0,23,12,2324.71,4,5,4,13,VIP
16086.0,59,10,2687.73,3,5,4,12,Average
16087.0,389,5,1739.92,2,4,4,10,At Risk
16088.0,575,2,1437.43,1,2,4,7,Cannot Lose
16089.0,386,2,263.49,2,2,1,5,Lost
16090.0,624,1,180.56,1,1,1,3,Lost
16091.0,154,2,315.06,3,2,2,7,Average
16092.0,114,6,1587.94,3,4,4,11,Average
16093.0,106,1,17.0,3,1,1,5,Average
16094.0,11,11,3695.56,5,5,5,15,VIP
16095.0,456,1,447.05,1,1,2,4,Lost
16096.0,264,4,1584.97,2,4,4,10,At Risk
16097.0,240,1,185.05,2,1,1,4,Lost
16098.0,87,14,4010.7,3,5,5,13,Average
16099.0,50,7,1573.2,4,4,4,12,VIP
16100.0,462,1,582.64,1,1,2,4,Lost
16101.0,70,4,3229.16,3,4,5,12,Average
16102.0,42,3,1842.14,4,3,4,11,Loyal
16103.0,7,22,6191.71,5,5,5,15,VIP
16104.0,61,9,2774.46,3,5,4,12,Average
16105.0,248,5,2386.19,2,4,4,10,At Risk
16106.0,65,1,108.38,3,1,1,5,Average
16107.0,17,7,3204.16,5,4,5,14,VIP
16108.0,84,4,2235.92,3,4,4,11,Average
16109.0,218,3,939.48,2,3,3,8,Lost
16110.0,45,4,1781.59,4,4,4,12,VIP
16111.0,428,1,549.33,1,1,2,4,Lost
16112.0,143,4,195.74,3,4,1,8,Average
16113.0,183,1,161.38,3,1,1,5,Average
16114.0,170,1,135.75,3,1,1,5,Average
16115.0,9,12,2553.8,5,5,4,14,VIP
16116.0,211,1,612.78,2,1,3,6,Cannot Lose
16117.0,189,3,654.4,2,3,3,8,Lost
16118.0,652,1,4376.25,1,1,5,7,Cannot Lose
16119.0,8,8,1720.81,5,5,4,14,VIP
16120.0,59,6,2967.51,3,4,5,12,Average
16121.0,57,5,1450.04,4,4,4,12,VIP
16122.0,73,6,895.62,3,4,3,10,Average
16123.0,51,1,307.78,4,1,2,7,New / Promising
16124.0,317,4,1772.49,2,4,4,10,At Risk
16125.0,367,14,4292.35,2,5,5,12,At Risk
16126.0,29,15,14644.6,4,5,5,14,VIP
16127.0,39,2,801.31,4,2,3,9,New / Promising
16128.0,17,11,3801.05,5,5,5,15,VIP
16129.0,407,3,1396.05,2,3,4,9,Lost
16130.0,422,4,987.48,1,4,3,8,At Risk
16131.0,51,12,9957.42,4,5,5,14,VIP
16132.0,544,2,664.2,1,2,3,6,Cannot Lose
16133.0,3,56,22992.26,5,5,5,15,VIP
16134.0,21,5,2145.34,4,4,4,12,VIP
16135.0,262,2,819.45,2,2,3,7,Cannot Lose
16136.0,59,4,946.8,3,4,3,10,Average
16137.0,680,1,422.7,1,1,2,4,Lost
16138.0,378,3,910.35,2,3,3,8,Lost
16139.0,18,5,1111.15,5,4,3,12,Loyal
16140.0,65,3,1433.46,3,3,4,10,Average
16141.0,88,2,955.94,3,2,3,8,Average
16142.0,249,1,535.34,2,1,2,5,Lost
16143.0,3,12,4555.08,5,5,5,15,VIP
16144.0,246,1,175.2,2,1,1,4,Lost
16145.0,8,19,6805.44,5,5,5,15,VIP
16146.0,157,4,946.38,3,4,3,10,Average
16147.0,133,5,2398.91,3,4,4,11,Average
16148.0,296,2,386.62,2,2,2,6,Lost
16149.0,4,3,422.22,5,3,2,10,Loyal
16150.0,42,10,4002.17,4,5,5,14,VIP
16152.0,268,1,1829.04,2,1,4,7,Cannot Lose
16153.0,49,11,5133.49,4,5,5,14,VIP
16155.0,381,5,796.9,2,4,3,9,At Risk
16156.0,8,20,6188.18,5,5,5,15,VIP
16157.0,15,3,656.69,5,3,3,11,Loyal
16158.0,522,9,628.32,1,5,3,9,At Risk
16159.0,281,4,1232.79,2,4,4,10,At Risk
16160.0,65,2,1025.44,3,2,3,8,Average
16161.0,1,43,12580.06,5,5,5,15,VIP
16162.0,252,1,37.4,2,1,1,4,Lost
16163.0,232,6,2407.98,2,4,4,10,At Risk
16164.0,17,3,822.48,5,3,3,11,Loyal
16165.0,505,1,79.9,1,1,1,3,Lost
16166.0,428,2,435.83,1,2,2,5,Lost
16167.0,414,5,1386.12,1,4,4,9,At Risk
16168.0,10,66,10360.67,5,5,5,15,VIP
16169.0,8,4,1822.97,5,4,4,13,VIP
16170.0,50,20,6869.0,4,5,5,14,VIP
16171.0,59,1,73.2,3,1,1,5,Average
16172.0,95,8,1884.55,3,5,4,12,Average
16173.0,15,6,1418.32,5,4,4,13,VIP
16174.0,126,7,2246.75,3,4,4,11,Average
16175.0,94,7,1836.44,3,4,4,11,Average
16176.0,421,4,2052.69,1,4,4,9,At Risk
16177.0,50,8,2247.31,4,5,4,13,VIP
16178.0,138,2,612.6,3,2,3,8,Average
16179.0,60,1,215.83,3,1,1,5,Average
16180.0,100,13,16249.87,3,5,5,13,Average
16181.0,73,1,305.54,3,1,2,6,Average
16182.0,72,9,9971.65,3,5,5,13,Average
16183.0,67,4,1077.81,3,4,3,10,Average
16184.0,64,6,1158.79,3,4,3,10,Average
16185.0,16,3,644.72,5,3,3,11,Loyal
16186.0,22,26,8718.43,4,5,5,14,VIP
16187.0,31,15,6911.44,4,5,5,14,VIP
16188.0,44,5,1087.66,4,4,3,11,Loyal
16189.0,15,2,215.48,5,2,1,8,New / Promising
16190.0,40,8,2723.55,4,5,4,13,VIP
16191.0,2,24,15677.82,5,5,5,15,VIP
16192.0,735,1,351.3,1,1,2,4,Lost
16193.0,236,2,630.43,2,2,3,7,Cannot Lose
16194.0,375,1,308.6,2,1,2,5,Lost
16195.0,723,1,323.25,1,1,2,4,Lost
16196.0,488,1,93.3,1,1,1,3,Lost
16197.0,469,9,2016.71,1,5,4,10,At Risk
16198.0,75,2,1030.04,3,2,3,8,Average
16199.0,392,7,942.75,2,4,3,9,At Risk
16200.0,4,12,5608.1,5,5,5,15,VIP
16201.0,3,5,2112.12,5,4,4,13,VIP
16202.0,360,9,2501.99,2,5,4,11,At Risk
16203.0,58,6,943.84,4,4,3,11,Loyal
16204.0,23,3,918.71,4,3,3,10,Loyal
16205.0,30,7,1813.51,4,4,4,12,VIP
16206.0,54,13,2577.12,4,5,4,13,VIP
16207.0,25,1,394.38,4,1,2,7,New / Promising
16208.0,44,10,3440.45,4,5,5,14,VIP
16209.0,88,9,4146.78,3,5,5,13,Average
16210.0,1,33,33730.97,5,5,5,15,VIP
16211.0,88,3,1090.59,3,3,3,9,Average
16212.0,19,4,1293.71,5,4,4,13,VIP
16213.0,78,1,159.0,3,1,1,5,Average
16214.0,170,4,2038.25,3,4,4,11,Average
16215.0,80,1,242.35,3,1,1,5,Average
16216.0,267,1,914.93,2,1,3,6,Cannot Lose
16217.0,235,2,304.25,2,2,2,6,Lost
16218.0,29,13,3968.67,4,5,5,14,VIP
16219.0,500,1,40.8,1,1,1,3,Lost
16221.0,36,9,2018.47,4,5,4,13,VIP
16222.0,318,2,1272.05,2,2,4,8,Cannot Lose
16223.0,374,2,1087.05,2,2,3,7,Cannot Lose
16224.0,57,5,1616.54,4,4,4,12,VIP
16225.0,44,15,2859.31,4,5,4,13,VIP
16226.0,203,5,672.17,2,4,3,9,At Risk
16227.0,225,3,1027.22,2,3,3,8,Lost
16228.0,385,3,885.71,2,3,3,8,Lost
16229.0,87,6,2867.86,3,4,4,11,Average
16230.0,189,2,542.03,2,2,2,6,Lost
16231.0,379,4,1074.47,2,4,3,9,At Risk
16232.0,43,7,2712.97,4,4,4,12,VIP
16233.0,71,9,1818.31,3,5,4,12,Average
16234.0,476,3,333.18,1,3,2,6,Lost
16235.0,40,8,2043.71,4,5,4,13,VIP
16236.0,78,1,432.2,3,1,2,6,Average
16237.0,437,1,136.65,1,1,1,3,Lost
16238.0,422,1,63.66,1,1,1,3,Lost
16239.0,56,6,1492.2,4,4,4,12,VIP
16240.0,24,2,3718.8,4,2,5,11,New / Promising
16241.0,9,16,3989.81,5,5,5,15,VIP
16242.0,8,14,7404.65,5,5,5,15,VIP
16243.0,33,2,409.1,4,2,2,8,New / Promising
16244.0,211,2,1522.75,2,2,4,8,Cannot Lose
16245.0,23,3,1413.66,4,3,4,11,Loyal
16246.0,459,2,821.35,1,2,3,6,Cannot Lose
16247.0,170,1,114.56,3,1,1,5,Average
16248.0,61,1,152.94,3,1,1,5,Average
16249.0,52,5,1800.07,4,4,4,12,VIP
16250.0,261,3,565.24,2,3,2,7,Lost
16251.0,512,1,128.31,1,1,1,3,Lost
16252.0,382,1,295.09,2,1,2,5,Lost
16253.0,66,7,7222.2,3,4,5,12,Average
16254.0,378,3,967.44,2,3,3,8,Lost
16255.0,16,15,4530.0,5,5,5,15,VIP
16256.0,266,3,1579.37,2,3,4,9,Lost
16257.0,176,1,21.95,3,1,1,5,Average
16258.0,45,15,11942.52,4,5,5,14,VIP
16259.0,410,3,340.94,1,3,2,6,Lost
16260.0,50,1,1035.45,4,1,3,8,New / Promising
16261.0,17,6,1041.16,5,4,3,12,Loyal
16262.0,378,1,755.15,2,1,3,6,Cannot Lose
16263.0,423,1,348.16,1,1,2,4,Lost
16264.0,438,2,823.53,1,2,3,6,Cannot Lose
16265.0,9,12,6685.17,5,5,5,15,VIP
16266.0,73,14,1757.95,3,5,4,12,Average
16267.0,591,1,186.66,1,1,1,3,Lost
16268.0,71,2,617.65,3,2,3,8,Average
16269.0,437,1,717.57,1,1,3,5,Cannot Lose
16270.0,353,1,1141.24,2,1,3,6,Cannot Lose
16271.0,15,8,3367.82,5,5,5,15,VIP
16272.0,116,1,411.7,3,1,2,6,Average
16273.0,648,2,318.34,1,2,2,5,Lost
16274.0,373,1,331.55,2,1,2,5,Lost
16275.0,196,3,2151.11,2,3,4,9,Lost
16276.0,176,3,2629.39,3,3,4,10,Average
16277.0,733,1,188.69,1,1,1,3,Lost
16278.0,100,3,1117.84,3,3,3,9,Average
16279.0,21,9,5698.28,4,5,5,14,VIP
16280.0,725,1,238.05,1,1,1,3,Lost
16281.0,72,3,3424.02,3,3,5,11,Average
16282.0,339,3,1307.58,2,3,4,9,Lost
16283.0,5,8,4348.62,5,5,5,15,VIP
16284.0,31,3,1018.48,4,3,3,10,Loyal
16285.0,646,1,176.9,1,1,1,3,Lost
16286.0,477,2,328.95,1,2,2,5,Lost
16287.0,169,5,1006.98,3,4,3,10,Average
16288.0,470,1,129.85,1,1,1,3,Lost
16289.0,462,1,136.31,1,1,1,3,Lost
16290.0,464,4,1957.7,1,4,4,9,At Risk
16292.0,121,5,1253.76,3,4,4,11,Average
16293.0,21,15,4279.2,4,5,5,14,VIP
16294.0,476,1,126.05,1,1,1,3,Lost
16295.0,9,4,1328.55,5,4,4,13,VIP
16296.0,626,4,1313.67,1,4,4,9,At Risk
16297.0,268,1,301.9,2,1,2,5,Lost
16298.0,22,7,1085.7,4,4,3,11,Loyal
16299.0,477,1,193.65,1,1,1,3,Lost
16300.0,430,3,1367.32,1,3,4,8,Lost
16301.0,736,1,107.33,1,1,1,3,Lost
16302.0,126,1,233.22,3,1,1,5,Average
16303.0,25,7,7928.27,4,4,5,13,VIP
16304.0,694,1,381.66,1,1,2,4,Lost
16305.0,138,1,361.22,3,1,2,6,Average
16306.0,213,7,1124.72,2,4,3,9,At Risk
16307.0,429,3,1194.92,1,3,3,7,Lost
16308.0,37,7,5120.0,4,4,5,13,VIP
16309.0,106,2,706.57,3,2,3,8,Average
16310.0,414,2,460.08,1,2,2,5,Lost
16311.0,17,2,616.26,5,2,3,10,New / Promising
16312.0,432,1,171.15,1,1,1,3,Lost
16313.0,3,2,274.15,5,2,1,8,New / Promising
16314.0,389,3,1491.4,2,3,4,9,Lost
16315.0,330,2,402.71,2,2,2,6,Lost
16316.0,64,13,5744.91,3,5,5,13,Average
16317.0,119,5,2192.51,3,4,4,11,Average
16318.0,35,1,328.15,4,1,2,7,New / Promising
16319.0,217,1,404.4,2,1,2,5,Lost
16320.0,172,6,5628.99,3,4,5,12,Average
16321.0,72,7,604.55,3,4,3,10,Average
16322.0,1,2,326.75,5,2,2,9,New / Promising
16323.0,196,2,353.66,2,2,2,6,Lost
16324.0,128,3,408.59,3,3,2,8,Average
16325.0,46,12,3597.5,4,5,5,14,VIP
16326.0,5,24,4626.25,5,5,5,15,VIP
16327.0,14,16,10129.04,5,5,5,15,VIP
16328.0,563,1,310.83,1,1,2,4,Lost
16329.0,427,4,1664.92,1,4,4,9,At Risk
16330.0,17,7,625.38,5,4,3,12,Loyal
16331.0,432,6,2037.7,1,4,4,9,At Risk
16332.0,28,11,1997.49,4,5,4,13,VIP
16333.0,7,22,26626.8,5,5,5,15,VIP
16334.0,492,1,263.73,1,1,1,3,Lost
16335.0,551,7,2753.52,1,4,4,9,At Risk
16336.0,420,4,3517.69,1,4,5,10,At Risk
16337.0,36,1,151.05,4,1,1,6,New / Promising
16338.0,157,1,214.8,3,1,1,5,Average
16339.0,284,1,94.05,2,1,1,4,Lost
16340.0,107,3,1496.24,3,3,4,10,Average
16341.0,24,7,3850.79,4,4,5,13,VIP
16342.0,75,4,322.41,3,4,2,9,Average
16343.0,16,3,614.12,5,3,3,11,Loyal
16344.0,158,4,842.42,3,4,3,10,Average
16345.0,44,2,1178.79,4,2,3,9,New / Promising
16346.0,385,1,224.51,2,1,1,4,Lost
16347.0,11,11,3442.96,5,5,5,15,VIP
16348.0,32,8,1742.08,4,5,4,13,VIP
16349.0,290,1,53.5,2,1,1,4,Lost
16350.0,21,9,2253.89,4,5,4,13,VIP
16351.0,332,13,3330.03,2,5,5,12,At Risk
16352.0,17,2,494.44,5,2,2,9,New / Promising
16353.0,3,38,9795.46,5,5,5,15,VIP
16354.0,63,5,1119.46,3,4,3,10,Average
16355.0,375,1,416.35,2,1,2,5,Lost
16356.0,197,6,415.87,2,4,2,8,At Risk
16357.0,33,4,868.37,4,4,3,11,Loyal
16358.0,1,5,2919.65,5,4,5,14,VIP
16359.0,7,16,2697.75,5,5,4,14,VIP
16360.0,4,6,3450.41,5,4,5,14,VIP
16361.0,9,4,891.21,5,4,3,12,Loyal
16362.0,32,6,922.16,4,4,3,11,Loyal
16363.0,53,1,109.36,4,1,1,6,New / Promising
16364.0,11,2,705.79,5,2,3,10,New / Promising
16365.0,17,15,3167.34,5,5,5,15,VIP
16366.0,18,4,1548.13,5,4,4,13,VIP
16367.0,37,3,1350.48,4,3,4,11,Loyal
16368.0,2,3,621.44,5,3,3,11,Loyal
16369.0,18,7,2654.48,5,4,4,13,VIP
16370.0,82,4,1301.91,3,4,4,11,Average
16371.0,448,1,157.2,1,1,1,3,Lost
16372.0,33,5,1290.31,4,4,4,12,VIP
16373.0,382,2,309.49,2,2,2,6,Lost
16374.0,66,5,1709.55,3,4,4,11,Average
16375.0,470,2,104.0,1,2,1,4,Lost
16376.0,8,2,974.96,5,2,3,10,New / Promising
16377.0,267,2,1308.48,2,2,4,8,Cannot Lose
16378.0,247,3,362.95,2,3,2,7,Lost
16379.0,4,4,2157.4,5,4,4,13,VIP
16380.0,61,1,1743.15,3,1,4,8,Average
16381.0,395,2,247.85,2,2,1,5,Lost
16382.0,408,2,353.1,2,2,2,6,Lost
16383.0,74,7,2887.99,3,4,5,12,Average
16384.0,89,4,1358.95,3,4,4,11,Average
16385.0,60,5,881.35,3,4,3,10,Average
16386.0,28,3,1068.16,4,3,3,10,Loyal
16387.0,322,5,882.46,2,4,3,9,At Risk
16388.0,653,1,186.05,1,1,1,3,Lost
16389.0,53,4,1382.07,4,4,4,12,VIP
16390.0,536,3,467.5,1,3,2,6,Lost
16391.0,400,4,1048.86,2,4,3,9,At Risk
16392.0,269,3,755.45,2,3,3,8,Lost
16393.0,2,23,5297.77,5,5,5,15,VIP
16394.0,56,5,1555.34,4,4,4,12,VIP
16395.0,60,14,3517.56,3,5,5,13,Average
16396.0,476,1,137.8,1,1,1,3,Lost
16397.0,628,1,123.13,1,1,1,3,Lost
16398.0,154,2,1705.8,3,2,4,9,Average
16399.0,19,3,628.42,5,3,3,11,Loyal
16400.0,94,9,3059.85,3,5,5,13,Average
16401.0,1,23,6847.45,5,5,5,15,VIP
16402.0,264,2,293.45,2,2,2,6,Lost
16403.0,312,1,177.5,2,1,1,4,Lost
16404.0,70,1,443.05,3,1,2,6,Average
16405.0,302,2,167.25,2,2,1,5,Lost
16406.0,18,3,528.36,5,3,2,10,Loyal
16407.0,12,14,2761.65,5,5,4,14,VIP
16408.0,591,1,231.93,1,1,1,3,Lost
16409.0,36,12,5652.74,4,5,5,14,VIP
16410.0,734,1,130.32,1,1,1,3,Lost
16411.0,19,4,756.39,5,4,3,12,Loyal
16412.0,53,5,593.19,4,4,2,10,Loyal
16413.0,56,2,522.03,4,2,2,8,New / Promising
16414.0,21,5,551.21,4,4,2,10,Loyal
16415.0,44,3,696.76,4,3,3,10,Loyal
16416.0,26,9,2957.88,4,5,5,14,VIP
16417.0,492,1,35.7,1,1,1,3,Lost
16418.0,44,5,1028.74,4,4,3,11,Loyal
16419.0,112,8,1463.7,3,5,4,12,Average
16420.0,396,1,75.0,2,1,1,4,Lost
16421.0,376,3,526.27,2,3,2,7,Lost
16422.0,17,108,61728.87,5,5,5,15,VIP
16423.0,24,1,346.12,4,1,2,7,New / Promising
16424.0,191,2,443.06,2,2,2,6,Lost
16425.0,302,1,302.7,2,1,2,5,Lost
16426.0,2,10,1863.76,5,5,4,14,VIP
16427.0,263,2,241.06,2,2,1,5,Lost
16428.0,413,3,638.49,1,3,3,7,Lost
16429.0,106,1,284.55,3,1,1,5,Average
16430.0,57,6,1102.94,4,4,3,11,Loyal
16431.0,213,3,623.28,2,3,3,8,Lost
16432.0,64,1,287.4,3,1,2,6,Average
16433.0,28,2,384.52,4,2,2,8,New / Promising
16434.0,29,12,2673.69,4,5,4,13,VIP
16435.0,512,3,1003.07,1,3,3,7,Lost
16436.0,668,3,319.14,1,3,2,6,Lost
16437.0,381,2,301.25,2,2,2,6,Lost
16438.0,5,5,798.35,5,4,3,12,Loyal
16439.0,722,1,310.7,1,1,2,4,Lost
16440.0,7,6,3856.97,5,4,5,14,VIP
16441.0,67,5,1013.18,3,4,3,10,Average
16442.0,1,5,891.98,5,4,3,12,Loyal
16443.0,520,1,162.24,1,1,1,3,Lost
16444.0,46,17,3625.88,4,5,5,14,VIP
16445.0,33,4,583.16,4,4,2,10,Loyal
16446.0,0,2,168472.5,5,2,5,12,New / Promising
16447.0,135,3,727.1,3,3,3,9,Average
16448.0,198,2,361.12,2,2,2,6,Lost
16449.0,197,2,707.69,2,2,3,7,Cannot Lose
16450.0,149,3,1505.73,3,3,4,10,Average
16451.0,87,3,1013.15,3,3,3,9,Average
16452.0,630,2,332.17,1,2,2,5,Lost
16453.0,530,2,251.71,1,2,1,4,Lost
16454.0,64,2,7.45,3,2,1,6,Average
16455.0,63,11,3995.57,3,5,5,13,Average
16456.0,99,13,6000.94,3,5,5,13,Average
16457.0,218,1,208.36,2,1,1,4,Lost
16458.0,2,30,5690.89,5,5,5,15,VIP
16459.0,729,1,71.79,1,1,1,3,Lost
16460.0,28,3,811.23,4,3,3,10,Loyal
16461.0,177,3,1539.83,3,3,4,10,Average
16462.0,73,3,136.0,3,3,1,7,Average
16463.0,21,4,1422.4,4,4,4,12,VIP
16464.0,19,3,1298.66,5,3,4,12,Loyal
16465.0,420,2,746.24,1,2,3,6,Cannot Lose
16466.0,33,15,3767.09,4,5,5,14,VIP
16467.0,508,7,2869.16,1,4,4,9,At Risk
16468.0,74,3,787.52,3,3,3,9,Average
16469.0,23,5,803.9,4,4,3,11,Loyal
16470.0,51,11,2416.85,4,5,4,13,VIP
16471.0,274,4,1189.98,2,4,3,9,At Risk
16472.0,434,2,789.6,1,2,3,6,Cannot Lose
16473.0,164,4,470.83,3,4,2,9,Average
16474.0,7,7,1810.49,5,4,4,13,VIP
16475.0,88,4,544.3,3,4,2,9,Average
16476.0,431,1,350.35,1,1,2,4,Lost
16477.0,63,11,4094.37,3,5,5,13,Average
16478.0,25,3,331.0,4,3,2,9,Loyal
16479.0,10,2,300.83,5,2,2,9,New / Promising
16480.0,75,1,769.29,3,1,3,7,Average
16481.0,682,1,453.38,1,1,2,4,Lost
16482.0,15,1,220.62,5,1,1,7,New / Promising
16483.0,192,1,139.35,2,1,1,4,Lost
16484.0,173,2,404.3,3,2,2,7,Average
16485.0,77,5,2287.19,3,4,4,11,Average
16486.0,537,1,134.36,1,1,1,3,Lost
16487.0,577,2,209.4,1,2,1,4,Lost
16488.0,33,3,498.8,4,3,2,9,Loyal
16489.0,380,2,303.7,2,2,2,6,Lost
16490.0,436,1,205.41,1,1,1,3,Lost
16491.0,46,2,1533.16,4,2,4,10,New / Promising
16492.0,540,1,385.56,1,1,2,4,Lost
16493.0,79,7,2132.09,3,4,4,11,Average
16494.0,296,1,826.53,2,1,3,6,Cannot Lose
16495.0,3,3,648.26,5,3,3,11,Loyal
16496.0,8,6,2330.77,5,4,4,13,VIP
16497.0,49,23,6695.28,4,5,5,14,VIP
16498.0,161,2,100.97,3,2,1,6,Average
